Subject,Trial,Gaussian_Centroid,Standard_Deviation,Reaction_Time,Secondary_Task_Acc,Net_Cognitive_Load,Speed,Number_of_Fish,Turbidity,CameraDistance,Fish_Type
9,24,1,0.1,-0.612661635503786,-0.736060049743996,-1.30132537569011,7,10,7,2,0
10,1,1,0.1,0.296138490004323,-0.435642635968827,0.182309835369151,7,12,3,1,2
10,2,1,0.1,-0.863279046458227,-0.91088914793482,-0.748048952646062,7,10,3,1,0
10,3,1,0.1,-0.850710834680855,0.990096899929152,-1.19014908284136,7,12,7,1,1
10,4,1,0.1,0.726599743379308,-0.435642635968827,0.423546684632793,7,8,7,2,2
10,5,1,0.1,-0.0212088573743149,-0.435642635968827,0.418794593009721,7,12,7,2,1
10,6,1,0.1,1.78232953267854,0.990096899929152,-0.926302047081641,7,12,7,1,2
10,7,1,0.1,0.113899419232432,0.990096899929152,0.198440376076568,3,8,3,1,0
10,8,1,0.1,0.393542131278955,-0.91088914793482,-0.196235523456135,3,10,7,1,2
10,9,1,0.1,-0.341698257697296,2.41583643582713,0.837373215475382,3,10,3,2,0
10,10,1,0.1,-0.401397263639812,-0.91088914793482,-0.47349543912481,7,10,3,2,0
10,11,1,0.1,-0.0777658103724881,0.990096899929152,-0.776105643671088,7,8,7,2,0
10,12,1,0.1,0.73916795515668,-0.435642635968827,1.45749256834779,3,12,7,2,2
10,13,1,0.1,-0.674755869797649,-0.91088914793482,-0.0173939925627996,7,10,3,1,1
10,14,1,0.1,-0.995245270120631,-0.435642635968827,1.11132209504625,3,8,7,2,1
10,15,1,0.1,2.75008183953617,-0.91088914793482,0.300466440142714,7,10,7,1,0
10,16,1,0.1,0.54750272555176,-0.435642635968827,-0.936745016232103,3,12,3,2,2
10,17,1,0.1,0.849139808208683,-0.435642635968827,0.678095325546241,3,8,3,2,1
10,18,1,0.1,-0.847568781736512,-0.435642635968827,-0.304860119870014,3,12,3,1,2
10,19,1,0.1,-1.33772904105401,0.990096899929152,-2.11573848674704,3,12,7,1,1
10,20,1,0.1,0.054200413289916,2.41583643582713,0.508895348083715,3,10,7,2,0
10,21,1,0.1,-1.3440131469427,-0.435642635968827,0.0325020296097439,7,12,3,2,1
10,22,1,0.1,1.07536762020138,-0.435642635968827,-0.16472070606243,3,8,7,1,0
10,23,1,0.1,-0.800437987571368,-0.435642635968827,1.14005058748814,3,8,3,1,1
10,24,1,0.1,-0.772159511072281,-0.435642635968827,-0.468611860577797,7,8,3,2,2
12,1,1,0.1,1.63379658227562,-0.0687084700658151,4.35456408081468,7,8,7,2,2
12,2,1,0.1,1.03887795843342,-0.0687084700658151,1.80013128669411,3,8,7,1,2
12,3,1,0.1,0.997957629809359,-0.0687084700658151,-0.156091563570843,7,12,3,2,2
12,4,1,0.1,1.58343310089215,-0.0687084700658151,1.16734434680051,3,12,7,2,2
12,5,1,0.1,-0.558588716698391,-0.893210110855586,-0.759425708673906,3,10,7,2,1
12,6,1,0.1,0.946020289632659,-0.0687084700658151,2.64424630805321,7,8,3,1,0
12,7,1,0.1,1.61018870037712,-0.0687084700658151,0.621089493008957,3,8,3,2,0
12,8,1,0.1,0.340084654237832,-0.0687084700658151,0.0636548750433297,3,8,3,2,1
12,9,1,0.1,0.333789219064899,-0.0687084700658151,2.86370534449318,3,8,7,1,1
12,10,1,0.1,0.920838548940926,-0.893210110855586,1.13396863725819,7,10,3,1,2
12,11,1,0.1,0.90352610221536,2.4047964523035,2.54672687948473,3,12,3,1,1
12,12,1,0.1,-0.234373805292328,2.4047964523035,2.47092686935868,7,12,3,1,1
12,13,1,0.1,-1.11416087070975,-0.0687084700658151,0.478686257623705,7,8,3,2,1
12,14,1,0.1,-0.324083756506627,-0.0687084700658151,-2.30942521641932,3,12,7,2,0
12,15,1,0.1,-0.621543068427724,-0.0687084700658151,14.9777197991937,7,8,7,2,0
12,16,1,0.1,0.417203735106265,-0.0687084700658151,-0.652002424619194,3,12,3,2,2
12,17,1,0.1,-0.659315679465324,-0.893210110855586,-0.261182449425715,3,10,3,1,2
12,18,1,0.1,-0.846604875860088,-0.893210110855586,-3.78684555569093,3,10,3,1,0
12,19,1,0.1,-1.26997289123985,-0.893210110855586,1.87394683906463,7,10,7,2,1
12,20,1,0.1,-1.03074635466839,-0.893210110855586,-2.77475365825269,3,10,7,1,0
12,21,1,0.1,-0.819849276375122,-0.893210110855586,-3.72257313446697,7,10,7,1,1
12,22,1,0.1,-0.936314827074387,-0.0687084700658151,-0.584285662585736,7,8,7,1,2
12,23,1,0.1,-0.99454760242402,2.4047964523035,0.104501739583593,7,12,7,1,0
12,24,1,0.1,-1.31561479624362,-0.0687084700658151,-0.246823912720302,7,8,3,2,0
13,1,1,0.1,0.786978041941942,3.07487454701057,1.0998555145103,7,10,7,1,1
13,2,1,0.1,0.495618884396345,-0.229468249776909,-0.262462153275357,3,8,3,1,1
13,3,1,0.1,-0.376146213974209,1.42270314861683,-0.466022849133389,3,12,7,1,0
13,4,1,0.1,0.958093737643324,-0.229468249776909,1.9421699696453,3,8,7,2,1
13,5,1,0.1,1.40669434529289,-0.229468249776909,1.61594378288345,7,12,3,1,2
13,6,1,0.1,0.810101784604291,-0.780192049241489,0.582384094078455,7,10,3,2,2
13,7,1,0.1,1.27951376064997,-0.780192049241489,-1.31883397302982,3,10,3,2,2
13,8,1,0.1,1.39744484822795,1.42270314861683,0.985001285519263,7,12,3,1,1
13,9,1,0.1,0.49793125866258,1.42270314861683,2.40665593990294,3,12,7,2,2
13,10,1,0.1,0.523367375591164,-0.780192049241489,11.2435566748626,3,10,7,2,0
13,11,1,0.1,0.375375422552131,-0.229468249776909,0.468548193774579,7,12,3,1,0
13,12,1,0.1,1.19164353853305,-0.229468249776909,1.28740003683524,7,12,7,2,2
13,13,1,0.1,0.363813551220956,-0.229468249776909,0.76115752597862,3,8,3,2,0
13,14,1,0.1,-0.850182938552362,-0.780192049241489,-1.61758609404558,3,10,3,2,1
13,15,1,0.1,-1.11379360490314,-0.229468249776909,-0.781047627886923,3,8,3,1,2
13,16,1,0.1,0.449371399071647,-0.780192049241489,0.666908658595564,7,10,7,1,2
13,17,1,0.1,0.0886410135390041,-0.229468249776909,1.56773455883996,7,12,3,2,1
13,18,1,0.1,-1.7011366685268,-0.780192049241489,-0.483079336788277,3,10,3,1,0
13,19,1,0.1,-0.998174891591396,-0.229468249776909,0.36914368692948,7,8,7,1,0
13,20,1,0.1,-0.713752856844504,1.42270314861683,0.245229152945031,3,12,7,1,1
13,21,1,0.1,-1.05367187398103,-0.780192049241489,0.0118074554650525,3,10,7,1,2
13,22,1,0.1,-1.33809390872792,-0.229468249776909,-1.78103543536385,7,12,7,2,1
13,23,1,0.1,-1.4490878735072,-0.780192049241489,-0.863679156719221,7,10,7,2,0
13,24,1,0.1,-1.03054813131868,-0.229468249776909,-0.230854522611632,7,8,3,2,0
14,2,1,0.1,-0.315219554572394,-0.268182305786454,-1.06207603176456,3,8,7,1,2
14,3,1,0.1,1.56452084710522,1.50182091240414,3.83437247169914,7,12,7,2,2
14,4,1,0.1,0.895953384652873,-0.858183378516652,0.304108747551904,7,10,3,1,1
14,10,1,0.1,-0.765083789141779,1.50182091240414,4.14114063829568,3,12,3,1,2
14,11,1,0.1,-0.994860598183372,-0.268182305786454,1.4049421907147,7,8,7,2,1
14,16,1,0.1,-0.456407714344939,-0.268182305786454,7.98353403599405,7,12,7,1,1
14,17,1,0.1,-0.665421558714099,-0.858183378516652,-0.0153833302284321,7,10,7,2,0
14,19,1,0.1,0.513914834680103,-0.268182305786454,2.65752869793789,7,8,3,2,2
14,20,1,0.1,-0.986555412314399,1.50182091240414,4.35222020141438,3,12,3,1,1
14,22,1,0.1,1.71262999510191,-0.858183378516652,-0.443044749181917,7,10,3,1,0
14,24,1,0.1,-0.503470434269121,-0.858183378516652,4.20573351859484,7,10,7,1,2
15,1,1,0.1,1.08278858340077,-0.715491385636572,-1.97244489201623,3,8,7,2,2
15,2,1,0.1,0.64626485667867,0.946295058422562,1.62936945637572,3,10,7,1,0
